ad_id,campaign_name,ad_date,location,device,keyword,impressions,clicks,leads,conversions,conversion_rate,cost_amount,sale_amount
A1199,data analytics course,2024-11-15 00:00:00,hyderabad,tablet,data anaytics training,5682.0,135.0,30.0,3.0,0.022,210.62000000000003,1445.0
A1200,data analytics course,2024-11-19 00:00:00,hyderabad,mobile,analytics for data,5067.0,199.0,24.0,8.0,0.04,247.38,1365.0
A1201,data analytics course,2024-11-07 00:00:00,hyderabad,tablet,learn data analytics,3971.0,138.0,28.0,3.0,0.022,184.87,1718.0
A1202,data analytics course,2024-11-20 00:00:00,hyderabad,desktop,data analytics course,4481.0,175.0,21.0,10.0,0.057,236.38,1257.0
A1203,data analytics course,2024-11-08 00:00:00,hyderabad,mobile,analytics for data,5476.0,170.0,25.0,4.0,0.024,186.29,1731.0
A1204,data analytics course,2024-11-05 00:00:00,hyderabad,mobile,data analytics course,4426.0,138.0,24.0,10.0,0.072,203.75,1838.0
A1205,data analytics course,2024-11-30 00:00:00,hyderabad,tablet,online data analytic,4080.0,108.0,18.0,4.0,0.037,247.8,1363.0
A1206,data analytics course,2024-11-22 00:00:00,hyderabad,mobile,learn data analytics,4113.0,150.0,12.0,7.0,0.047,219.67,1196.0
A1207,data analytics course,2024-11-07 00:00:00,hyderabad,desktop,analytics for data,5119.0,90.0,14.0,10.0,0.111,226.58,1348.0
A1208,data analytics course,2024-11-19 00:00:00,hyderabad,tablet,online data analytic,3422.0,98.0,17.0,7.0,0.071,223.55,1414.0
A1209,data analytics course,2024-11-16 00:00:00,hyderabad,mobile,online data analytic,3327.0,130.0,13.0,3.0,0.023,224.83,1668.0
A1210,data analytics course,2024-11-08 00:00:00,hyderabad,tablet,data anaytics training,4584.0,199.0,15.0,8.0,0.04,199.98,1467.0
A1211,data analytics course,2024-11-10 00:00:00,hyderabad,tablet,data anaytics training,3241.0,101.0,24.0,8.0,0.079,183.34,1483.0
A1212,data analytics course,2024-11-19 00:00:00,hyderabad,desktop,data analytics course,3970.0,118.0,27.0,9.0,0.076,206.92199999999997,1036.0
A1213,data analytics course,2024-11-11 00:00:00,hyderabad,desktop,data analitics online,5734.0,199.0,18.0,7.0,0.035,247.99,1455.0
A1214,data analytics course,2024-11-21 00:00:00,hyderabad,mobile,online data analytic,4001.0,183.0,23.0,4.0,0.022,237.85,1430.0
A1215,data analytics course,2024-11-06 00:00:00,hyderabad,tablet,online data analytic,4206.0,126.0,29.0,10.0,0.079,233.76,1998.0
A1216,data analytics course,2024-11-28 00:00:00,hyderabad,tablet,analytics for data,4745.0,199.0,13.0,9.0,0.045,214.22400000000002,1800.0
A1217,data analytics course,2024-11-24 00:00:00,hyderabad,tablet,learn data analytics,4042.0,92.0,15.0,7.0,0.076,200.75,1234.0
A1218,data analytics course,2024-11-12 00:00:00,hyderabad,tablet,online data analytic,4883.0,148.0,10.0,3.0,0.02,249.61,1464.0
A1219,data analytics course,2024-11-02 00:00:00,hyderabad,desktop,analytics for data,3748.0,92.0,14.0,8.0,0.087,208.15,1297.0
A1220,data analytics course,2024-11-23 00:00:00,hyderabad,tablet,data analitics online,3480.0,135.0,11.0,4.0,0.03,224.94,1398.0
A1221,data analytics course,2024-11-02 00:00:00,hyderabad,mobile,data analitics online,3007.0,177.0,30.0,8.0,0.045,223.22,1766.0
A1222,data analytics course,2024-11-19 00:00:00,hyderabad,desktop,data anaytics training,3380.0,117.0,21.0,10.0,0.085,186.73,1958.0
A1223,data analytics course,2024-11-15 00:00:00,hyderabad,desktop,data analytics course,4823.0,127.0,11.0,10.0,0.079,194.69,1496.0
A1224,data analytics course,2024-11-10 00:00:00,hyderabad,mobile,data analitics online,4490.0,132.0,10.0,7.0,0.053,202.45,1441.0
A1225,data analytics course,2024-11-26 00:00:00,hyderabad,desktop,learn data analytics,5149.0,102.0,27.0,9.0,0.088,229.48,1137.0
A1226,data analytics course,2024-11-16 00:00:00,hyderabad,mobile,online data analytic,4290.0,91.0,23.0,10.0,0.11,213.74,1797.0
A1227,data analytics course,2024-11-01 00:00:00,hyderabad,desktop,data analitics online,5643.0,163.0,30.0,6.0,0.037,217.4,1678.0
A1228,data analytics course,2024-11-14 00:00:00,hyderabad,desktop,online data analytic,3916.0,92.0,21.0,6.0,0.065,188.1,1005.0
A1229,data analytics course,2024-11-06 00:00:00,hyderabad,desktop,data analitics online,4551.0,165.0,30.0,8.0,0.048,185.35,1662.0
A1230,data analytics course,2024-11-11 00:00:00,hyderabad,desktop,analytics for data,3344.0,127.0,10.0,8.0,0.063,201.7,1190.0
A1231,data analytics course,2024-11-24 00:00:00,hyderabad,mobile,analytics for data,4441.0,178.0,22.0,4.0,0.022,231.97,1886.0
A1232,data analytics course,2024-11-27 00:00:00,hyderabad,mobile,data anaytics training,3942.0,101.0,29.0,5.0,0.05,234.17,1568.0
A1233,data analytics course,2024-11-13 00:00:00,hyderabad,desktop,online data analytic,5977.0,161.0,24.0,7.0,0.043,193.27,1366.0
A1234,data analytics course,2024-11-26 00:00:00,hyderabad,desktop,data anaytics training,4562.0,95.0,24.0,9.0,0.095,187.62,1239.0
A1235,data analytics course,2024-11-02 00:00:00,hyderabad,mobile,data anaytics training,5099.0,85.0,28.0,9.0,0.106,232.56,1526.0
A1236,data analytics course,2024-11-21 00:00:00,hyderabad,desktop,analytics for data,5852.0,192.0,16.0,8.0,0.042,181.05,1600.0
A1237,data analytics course,2024-11-13 00:00:00,hyderabad,desktop,online data analytic,3823.0,80.0,13.0,4.0,0.05,181.57,1564.0
A1238,data analytics course,2024-11-01 00:00:00,hyderabad,mobile,learn data analytics,4612.0,191.0,20.0,10.0,0.052,238.23,1531.0
A1239,data analytics course,2024-11-18 00:00:00,hyderabad,desktop,data anaytics training,5881.0,147.0,23.0,7.0,0.048,196.34,1614.0
A1240,data analytics course,2024-11-24 00:00:00,hyderabad,tablet,data analytics course,5204.0,100.0,26.0,4.0,0.04,197.53,1675.0
A1241,data analytics course,2024-11-15 00:00:00,hyderabad,mobile,data analitics online,5130.0,82.0,17.0,9.0,0.11,233.75,1457.6
A1242,data analytics course,2024-11-23 00:00:00,hyderabad,desktop,online data analytic,5231.0,123.0,30.0,10.0,0.081,202.93,1551.0
A1243,data analytics course,2024-11-06 00:00:00,hyderabad,tablet,online data analytic,5980.0,165.0,17.0,3.0,0.018,248.41,1803.0
A1244,data analytics course,2024-11-12 00:00:00,hyderabad,desktop,data analitics online,3202.0,167.0,26.0,6.0,0.036,214.87,1571.0
A1245,data analytics course,2024-11-30 00:00:00,hyderabad,mobile,online data analytic,5847.0,111.0,21.0,9.0,0.081,196.71,1445.0
A1246,data analytics course,2024-11-07 00:00:00,hyderabad,tablet,learn data analytics,4359.0,94.0,28.0,5.0,0.053,216.34,1920.0
A1247,data analytics course,2024-11-11 00:00:00,hyderabad,desktop,data analytics course,3185.0,179.0,29.0,5.0,0.028,236.74,1156.0
A1248,data analytics course,2024-11-22 00:00:00,hyderabad,tablet,online data analytic,5592.0,166.0,22.0,4.0,0.024,183.03,1636.0
A1249,data analytics course,2024-11-19 00:00:00,hyderabad,tablet,data analytics course,5062.0,90.0,23.0,6.0,0.067,191.4,1775.0
A1250,data analytics course,2024-11-02 00:00:00,hyderabad,desktop,data anaytics training,5830.0,106.0,29.0,10.0,0.094,241.9,1897.0
A1251,data analytics course,2024-11-06 00:00:00,hyderabad,desktop,data anaytics training,4629.0,141.0,10.0,6.0,0.043,236.96,1183.0
A1252,data analytics course,2024-11-24 00:00:00,hyderabad,desktop,learn data analytics,4780.0,158.0,23.0,9.0,0.057,247.2,1005.0
A1253,data analytics course,2024-11-09 00:00:00,hyderabad,mobile,analytics for data,3800.0,187.0,16.0,8.0,0.043,241.0,1842.0
A1254,data analytics course,2024-11-22 00:00:00,hyderabad,tablet,online data analytic,4096.0,95.0,26.0,9.0,0.095,242.69,1550.0
A1255,data analytics course,2024-11-19 00:00:00,hyderabad,desktop,data analytics course,3562.0,118.0,12.0,3.0,0.025,231.5,1856.0
A1256,data analytics course,2024-11-15 00:00:00,hyderabad,mobile,analytics for data,3910.0,166.0,27.0,7.0,0.042,191.32,1451.6
A1257,data analytics course,2024-11-14 00:00:00,hyderabad,desktop,data analitics online,5411.0,146.0,28.0,7.0,0.048,201.76,1393.0
A1258,data analytics course,2024-11-15 00:00:00,hyderabad,desktop,analytics for data,4026.0,101.0,22.0,9.0,0.089,219.68,1149.0
A1259,data analytics course,2024-11-03 00:00:00,hyderabad,desktop,online data analytic,3716.0,185.0,27.0,7.0,0.038,218.23,1015.0
A1260,data analytics course,2024-11-25 00:00:00,hyderabad,desktop,analytics for data,5162.0,147.0,30.0,7.0,0.048,186.79,1733.0
A1261,data analytics course,2024-11-28 00:00:00,hyderabad,mobile,online data analytic,3859.0,188.0,30.0,9.0,0.048,211.83,1719.0
A1262,data analytics course,2024-11-24 00:00:00,hyderabad,desktop,data analitics online,3350.0,122.0,28.0,3.0,0.025,225.89,1509.0
A1263,data analytics course,2024-11-05 00:00:00,hyderabad,tablet,online data analytic,5340.0,143.0,20.0,9.0,0.063,223.144,1223.0
A1264,data analytics course,2024-11-11 00:00:00,hyderabad,desktop,data anaytics training,3124.0,170.0,17.0,3.0,0.018,234.92,1232.0
A1265,data analytics course,2024-11-17 00:00:00,hyderabad,mobile,data analitics online,5017.0,114.0,11.0,6.0,0.053,242.62,1303.0
A1266,data analytics course,2024-11-26 00:00:00,hyderabad,desktop,data anaytics training,3424.0,186.0,27.0,3.0,0.016,201.81,1337.0
A1267,data analytics course,2024-11-05 00:00:00,hyderabad,tablet,data analitics online,4060.0,120.0,24.0,9.0,0.075,210.95,1376.0
A1268,data analytics course,2024-11-17 00:00:00,hyderabad,desktop,learn data analytics,5688.0,130.0,21.0,5.0,0.038,212.05,1454.0
A1269,data analytics course,2024-11-09 00:00:00,hyderabad,desktop,data anaytics training,5029.0,178.0,25.0,8.0,0.045,189.79,1510.0
A1270,data analytics course,2024-11-26 00:00:00,hyderabad,desktop,data anaytics training,5476.0,196.0,19.0,4.0,0.02,204.63,1288.0
A1271,data analytics course,2024-11-12 00:00:00,hyderabad,desktop,online data analytic,5000.0,110.0,18.0,3.0,0.027,197.89,1110.0
A1272,data analytics course,2024-11-11 00:00:00,hyderabad,tablet,learn data analytics,4141.0,95.0,22.0,3.0,0.032,207.14,1929.0
A1273,data analytics course,2024-11-21 00:00:00,hyderabad,desktop,data analitics online,4791.0,183.0,27.0,5.0,0.027,232.97,1476.0
A1274,data analytics course,2024-11-25 00:00:00,hyderabad,desktop,online data analytic,4168.0,100.0,30.0,3.0,0.03,193.6,1692.0
A1275,data analytics course,2024-11-14 00:00:00,hyderabad,tablet,learn data analytics,3741.0,187.0,27.0,10.0,0.053,226.11,1342.0
A1276,data analytics course,2024-11-14 00:00:00,hyderabad,tablet,analytics for data,3577.0,90.0,24.0,5.0,0.056,233.54,1175.0
A1277,data analytics course,2024-11-25 00:00:00,hyderabad,tablet,data analytics course,4469.0,148.0,25.0,8.0,0.054,209.76,1727.2
A1278,data analytics course,2024-11-22 00:00:00,hyderabad,tablet,data anaytics training,3611.0,129.0,11.0,7.0,0.054,227.82,1250.0
A1279,data analytics course,2024-11-12 00:00:00,hyderabad,mobile,data anaytics training,3947.0,120.0,15.0,6.0,0.05,193.49,1305.0
A1280,data analytics course,2024-11-22 00:00:00,hyderabad,mobile,learn data analytics,4239.0,82.0,23.0,8.0,0.098,191.75,1062.0
A1281,data analytics course,2024-11-14 00:00:00,hyderabad,tablet,online data analytic,5973.0,145.0,12.0,7.0,0.048,242.16,1508.0
A1282,data analytics course,2024-11-01 00:00:00,hyderabad,tablet,data anaytics training,4525.0,190.0,10.0,5.0,0.026,188.85,1875.0
A1283,data analytics course,2024-11-06 00:00:00,hyderabad,desktop,online data analytic,4395.0,137.0,24.0,4.0,0.029,241.58,1512.0
A1284,data analytics course,2024-11-01 00:00:00,hyderabad,mobile,data analitics online,3047.0,157.0,19.0,3.0,0.019,222.66,1964.0
A1285,data analytics course,2024-11-12 00:00:00,hyderabad,tablet,learn data analytics,5348.0,105.0,27.0,5.0,0.048,226.1,1003.0
A1286,data analytics course,2024-11-06 00:00:00,hyderabad,tablet,data anaytics training,3101.0,149.0,15.0,9.0,0.06,231.44,1126.0
A1287,data analytics course,2024-11-24 00:00:00,hyderabad,desktop,learn data analytics,3693.0,159.0,24.0,6.0,0.038,187.09,1256.0
A1288,data analytics course,2024-11-02 00:00:00,hyderabad,mobile,data analytics course,5590.0,150.0,20.0,8.0,0.053,212.648,1286.0
A1289,data analytics course,2024-11-15 00:00:00,hyderabad,tablet,data analitics online,5277.0,149.0,10.0,5.0,0.034,227.46,1541.0
A1290,data analytics course,2024-11-02 00:00:00,hyderabad,mobile,data analitics online,4653.0,98.0,29.0,5.0,0.051,205.84,1866.0
A1291,data analytics course,2024-11-10 00:00:00,hyderabad,desktop,data analytics course,3513.0,86.0,22.0,7.0,0.081,211.16,1917.0
A1292,data analytics course,2024-11-04 00:00:00,hyderabad,desktop,data anaytics training,5772.0,128.0,20.0,10.0,0.078,235.54,1215.0
A1293,data analytics course,2024-11-24 00:00:00,hyderabad,tablet,data analytics course,5840.0,105.0,22.0,8.0,0.076,236.56,1811.0
A1294,data analytics course,2024-11-19 00:00:00,hyderabad,mobile,data analytics course,4748.0,90.0,21.0,10.0,0.111,249.0,1245.0
A1295,data analytics course,2024-11-21 00:00:00,hyderabad,desktop,online data analytic,5158.0,89.0,20.0,5.0,0.056,211.76,1119.0
A1296,data analytics course,2024-11-10 00:00:00,hyderabad,mobile,data analytics course,3489.0,119.0,14.0,3.0,0.025,194.36,1633.0
A1297,data analytics course,2024-11-22 00:00:00,hyderabad,desktop,learn data analytics,3977.0,173.0,30.0,5.0,0.029,229.82,1584.0
A1298,data analytics course,2024-11-27 00:00:00,hyderabad,tablet,data analytics course,3397.0,95.0,24.0,7.0,0.074,181.89,1560.0
A1299,data analytics course,2024-11-21 00:00:00,hyderabad,tablet,data anaytics training,5194.0,112.0,10.0,5.0,0.045,245.97,1016.0
A1300,data analytics course,2024-11-30 00:00:00,hyderabad,mobile,data anaytics training,3007.0,134.0,10.0,5.0,0.037,217.53,1371.0
A1301,data analytics course,2024-11-17 00:00:00,hyderabad,desktop,data anaytics training,5721.0,113.0,11.0,6.0,0.053,216.7,1743.0
A1302,data analytics course,2024-11-28 00:00:00,hyderabad,mobile,data analitics online,3546.0,157.0,16.0,5.0,0.032,189.11,1333.0
A1303,data analytics course,2024-11-24 00:00:00,hyderabad,tablet,data analytics course,3670.0,105.0,24.0,9.0,0.086,245.85,1653.0
A1304,data analytics course,2024-11-20 00:00:00,hyderabad,tablet,analytics for data,5915.0,162.0,11.0,7.0,0.043,211.96,1394.0
A1305,data analytics course,2024-11-10 00:00:00,hyderabad,mobile,learn data analytics,4450.0,179.0,16.0,10.0,0.056,219.21,1917.0
A1306,data analytics course,2024-11-11 00:00:00,hyderabad,tablet,data anaytics training,5782.0,136.0,23.0,6.0,0.044,189.65,1951.0
A1307,data analytics course,2024-11-18 00:00:00,hyderabad,mobile,learn data analytics,4339.0,192.0,24.0,8.0,0.042,245.57,1284.0
A1308,data analytics course,2024-11-02 00:00:00,hyderabad,mobile,data anaytics training,5870.0,147.0,14.0,8.0,0.054,216.17,1748.0
A1309,data analytics course,2024-11-17 00:00:00,hyderabad,tablet,data analytics course,5662.0,164.0,11.0,9.0,0.055,186.41,1020.0
A1310,data analytics course,2024-11-07 00:00:00,hyderabad,desktop,data analytics course,5130.0,192.0,19.0,4.0,0.021,184.63,1087.0
A1311,data analytics course,2024-11-12 00:00:00,hyderabad,desktop,data anaytics training,4608.0,139.0,12.0,8.0,0.058,224.99,1095.0
A1312,data analytics course,2024-11-30 00:00:00,hyderabad,tablet,learn data analytics,5290.0,199.0,20.0,7.0,0.035,218.55,1234.0
A1313,data analytics course,2024-11-02 00:00:00,hyderabad,tablet,data analytics course,4961.0,82.0,27.0,7.0,0.085,220.29,1149.0
A1314,data analytics course,2024-11-22 00:00:00,hyderabad,desktop,data anaytics training,4347.0,175.0,17.0,3.0,0.017,242.06,1617.0
A1315,data analytics course,2024-11-22 00:00:00,hyderabad,desktop,data analytics course,5664.0,181.0,22.0,5.0,0.028,204.74,1719.0
A1316,data analytics course,2024-11-09 00:00:00,hyderabad,desktop,online data analytic,3757.0,146.0,25.0,9.0,0.062,192.59,1169.0
A1317,data analytics course,2024-11-01 00:00:00,hyderabad,mobile,data analitics online,4225.0,192.0,24.0,6.0,0.031,242.0,1032.0
A1318,data analytics course,2024-11-17 00:00:00,hyderabad,desktop,learn data analytics,3410.0,149.0,20.0,4.0,0.027,181.12,1806.0
A1319,data analytics course,2024-11-18 00:00:00,hyderabad,mobile,data analitics online,3934.0,93.0,20.0,6.0,0.065,226.84,1964.0
A1320,data analytics course,2024-11-01 00:00:00,hyderabad,desktop,analytics for data,3384.0,182.0,18.0,8.0,0.044,187.67,1769.0
A1321,data analytics course,2024-11-10 00:00:00,hyderabad,tablet,online data analytic,3842.0,99.0,23.0,8.0,0.081,246.3,1452.0
A1322,data analytics course,2024-11-06 00:00:00,hyderabad,mobile,data analitics online,4022.0,188.0,20.0,8.0,0.043,238.61,1342.4
A1323,data analytics course,2024-11-05 00:00:00,hyderabad,tablet,data anaytics training,5786.0,193.0,16.0,10.0,0.052,201.51,1617.0
A1324,data analytics course,2024-11-23 00:00:00,hyderabad,desktop,analytics for data,4423.0,107.0,25.0,9.0,0.084,239.47,1370.0
A1325,data analytics course,2024-11-07 00:00:00,hyderabad,desktop,data anaytics training,4228.0,131.0,16.0,9.0,0.069,230.18,1393.0
A1326,data analytics course,2024-11-23 00:00:00,hyderabad,mobile,data analytics course,5120.0,139.0,24.0,5.0,0.036,199.3,1835.0
A1327,data analytics course,2024-11-07 00:00:00,hyderabad,desktop,learn data analytics,3600.0,141.0,20.0,6.0,0.043,227.54,1367.0
A1328,data analytics course,2024-11-07 00:00:00,hyderabad,tablet,learn data analytics,5016.0,175.0,16.0,3.0,0.017,220.06799999999998,1836.0
A1329,data analytics course,2024-11-30 00:00:00,hyderabad,mobile,analytics for data,5771.0,96.0,30.0,3.0,0.031,213.98,1130.0
A1330,data analytics course,2024-11-25 00:00:00,hyderabad,tablet,data anaytics training,4615.0,154.0,12.0,6.0,0.039,194.89,1923.0
A1331,data analytics course,2024-11-30 00:00:00,hyderabad,mobile,learn data analytics,3115.0,187.0,12.0,3.0,0.016,184.61,1324.0
A1332,data analytics course,2024-11-20 00:00:00,hyderabad,mobile,analytics for data,5886.0,153.0,29.0,3.0,0.02,218.33,1424.0
A1333,data analytics course,2024-11-12 00:00:00,hyderabad,desktop,data anaytics training,4929.0,122.0,10.0,10.0,0.082,192.72,1611.2
A1334,data analytics course,2024-11-13 00:00:00,hyderabad,tablet,analytics for data,4357.0,151.0,28.0,9.0,0.06,238.69,1447.0
A1335,data analytics course,2024-11-12 00:00:00,hyderabad,desktop,data anaytics training,4519.0,116.0,23.0,7.0,0.06,184.29,1070.0
A1336,data analytics course,2024-11-12 00:00:00,hyderabad,desktop,learn data analytics,5612.0,145.0,22.0,4.0,0.028,207.34,1689.0
A1337,data analytics course,2024-11-30 00:00:00,hyderabad,mobile,learn data analytics,3251.0,90.0,12.0,7.0,0.078,198.69,1044.0
A1338,data analytics course,2024-11-14 00:00:00,hyderabad,mobile,online data analytic,3360.0,133.0,13.0,9.0,0.068,203.78,1654.0
A1339,data analytics course,2024-11-05 00:00:00,hyderabad,mobile,learn data analytics,5891.0,135.0,21.0,6.0,0.044,245.69,1947.0
A1340,data analytics course,2024-11-13 00:00:00,hyderabad,mobile,analytics for data,5835.0,155.0,10.0,4.0,0.026,239.52,1412.6
A1341,data analytics course,2024-11-23 00:00:00,hyderabad,mobile,analytics for data,4928.0,100.0,22.0,10.0,0.1,186.68,1071.0
A1342,data analytics course,2024-11-20 00:00:00,hyderabad,mobile,online data analytic,4049.0,138.0,20.0,7.0,0.051,182.66,1292.0
A1343,data analytics course,2024-11-25 00:00:00,hyderabad,tablet,learn data analytics,4114.0,109.0,18.0,6.0,0.055,243.33,1456.0
A1344,data analytics course,2024-11-26 00:00:00,hyderabad,mobile,data analytics course,3947.0,124.0,11.0,4.0,0.032,198.11,1308.0
A1346,data analytics course,2024-11-01 00:00:00,hyderabad,tablet,data anaytics training,5365.0,197.0,14.0,4.0,0.02,208.86,1106.0
A1347,data analytics course,2024-11-29 00:00:00,hyderabad,tablet,online data analytic,5213.0,114.0,26.0,4.0,0.035,224.65,1218.0
A1348,data analytics course,2024-11-10 00:00:00,hyderabad,desktop,data anaytics training,3951.0,117.0,16.0,5.0,0.043,212.02,1949.0
A1349,data analytics course,2024-11-14 00:00:00,hyderabad,tablet,online data analytic,3405.0,198.0,13.0,10.0,0.051,224.9,1631.0
